trial_id,pt_test_acc,tf_test_acc,average_res,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.batch_size,config.adam_epsilon,config.epochs
d5131e05,0.9749615112940471,0.9751999974250793,0.00023848613103227834,127.82007145881653,True,,,1,13ae1928e8d14ca18d51532b4d59ad36,2020-12-14_21-32-39,1608010359,127.82007145881653,2601,lambda4,140.221.79.14,127.82007145881653,0,1,"10_adam_epsilon=0.072602,batch_size=686,dropout=0.66,epochs=93,learning_rate=0.094737",0.09473674506760692,0.6600004793557221,686,0.07260205951491211,93
05079e24,0.9742592722177505,0.9724000096321106,0.0018592625856399536,62.46600699424744,True,,,1,21793d3ae50c48dba40c2a56e6ad1a46,2020-12-14_21-34-16,1608010456,62.46600699424744,8854,lambda4,140.221.79.14,62.46600699424744,0,1,"1_adam_epsilon=0.1271,batch_size=900,dropout=0.54869,epochs=44,learning_rate=0.047148",0.04714830591846347,0.5486856035813521,900,0.12709984394647375,44
05079e25,0.947532361203974,0.945900022983551,0.0016323382204229686,74.08163118362427,True,,,1,19186de5be34429697312699609767cd,2020-12-14_21-34-27,1608010467,74.08163118362427,8858,lambda4,140.221.79.14,74.08163118362427,0,1,"2_adam_epsilon=0.50703,batch_size=949,dropout=0.60088,epochs=52,learning_rate=0.028328",0.028328012751589464,0.6008840568741141,949,0.5070323444979914,52
05079e26,0.9619302370331504,0.9631999731063843,0.0012697360732338847,208.54831385612488,True,,,1,cf5edcf97dbc48c3b2cb404a5f7416c0,2020-12-14_21-36-42,1608010602,208.54831385612488,8856,lambda4,140.221.79.14,208.54831385612488,0,1,"3_adam_epsilon=0.35701,batch_size=963,dropout=0.70017,epochs=159,learning_rate=0.022338",0.02233842539708561,0.7001704359092753,963,0.35701404346080984,159
05079e27,0.9545714429446629,0.957099974155426,0.0025285312107631297,140.0713038444519,True,,,1,72526b37a6474778bb524fd7556ba692,2020-12-14_21-36-38,1608010598,140.0713038444519,8882,lambda4,140.221.79.14,140.0713038444519,0,1,"4_adam_epsilon=0.087647,batch_size=750,dropout=0.85465,epochs=103,learning_rate=0.057929",0.05792930428321887,0.8546483262302196,750,0.08764656569959514,103
05079e28,0.9687987715005875,0.9700999855995178,0.0013012140989303589,163.65840482711792,True,,,1,1aa89caff341462a9c940a7ecd953586,2020-12-14_21-37-13,1608010633,163.65840482711792,8876,lambda4,140.221.79.14,163.65840482711792,0,1,"5_adam_epsilon=0.20022,batch_size=511,dropout=0.57017,epochs=119,learning_rate=0.010348",0.010347908943411331,0.5701692526464124,511,0.20021615933363218,119
05079e29,0.952147901058197,0.951200008392334,0.0009478926658630371,51.23105716705322,True,,,1,d6fd6f27ff204f60988e13e8348757a3,2020-12-14_21-37-32,1608010652,51.23105716705322,8877,lambda4,140.221.79.14,51.23105716705322,0,1,"6_adam_epsilon=0.28263,batch_size=886,dropout=0.60673,epochs=32,learning_rate=0.033288",0.033288473755796806,0.6067268954529301,886,0.28263391036284735,32
05079e2a,0.6183642496665319,0.5230000019073486,0.09536424775918328,31.188619375228882,True,,,1,72ce24cfb090449184aca95f0cb0822b,2020-12-14_21-37-15,1608010635,31.188619375228882,19569,lambda4,140.221.79.14,31.188619375228882,0,1,"7_adam_epsilon=0.46141,batch_size=851,dropout=0.65923,epochs=17,learning_rate=0.00045722",0.0004572218060762799,0.6592328555943234,851,0.4614074176751,17
05079e2b,0.9802881660668746,0.9797000288963318,0.0005881371705428462,203.30854082107544,True,,,1,0cdcf303d9ba4724b676f02074a3f81e,2020-12-14_21-40-39,1608010839,203.30854082107544,20904,lambda4,140.221.79.14,203.30854082107544,0,1,"8_adam_epsilon=0.19333,batch_size=448,dropout=0.40774,epochs=141,learning_rate=0.026296",0.026296377531567217,0.40773700094102816,448,0.19333358294565067,141
05079e2c,0.9479854840498704,0.9492999911308289,0.0013145070809584825,156.16319012641907,True,,,1,1519c75afb78488d95a9a3cbb2d2ee9a,2020-12-14_21-39-54,1608010794,156.16319012641907,20972,lambda4,140.221.79.14,156.16319012641907,0,1,"9_adam_epsilon=0.24629,batch_size=782,dropout=0.88075,epochs=116,learning_rate=0.040103",0.04010316833882085,0.8807480738431954,782,0.24629197075773926,116
05079e2d,0.9441694378852844,0.9453999996185303,0.0012305617332458718,76.00304508209229,True,,,1,f659b505cf04430bbd8a3f5e40f82e1d,2020-12-14_21-38-50,1608010730,76.00304508209229,20974,lambda4,140.221.79.14,76.00304508209229,0,1,"10_adam_epsilon=0.41328,batch_size=505,dropout=0.84916,epochs=51,learning_rate=0.034217",0.03421734059190678,0.84915588789426,505,0.41328153486746305,51
1074f47c,0.9677637840310732,0.9675999879837036,0.00016379604736960207,43.388535022735596,True,,,1,eaaef8bcd4ac461e80fca978d6716fe7,2020-12-14_21-41-25,1608010885,43.388535022735596,28407,lambda4,140.221.79.14,43.388535022735596,0,1,"1_adam_epsilon=0.44265,batch_size=420,dropout=0.021021,epochs=26,learning_rate=0.054873",0.05487323576911218,0.021021166224706376,420,0.44265244206640425,26
1074f47d,0.9569503565629324,0.9526000022888184,0.00435035427411401,29.285344123840332,True,,,1,619f3c5b918b4ba788a9da8d7cbbe13d,2020-12-14_21-41-11,1608010871,29.285344123840332,28411,lambda4,140.221.79.14,29.285344123840332,0,1,"2_adam_epsilon=0.60522,batch_size=557,dropout=0.39838,epochs=16,learning_rate=0.088695",0.08869478996539693,0.3983791038209595,557,0.6052201145197502,16
1074f47e,0.9817042065703351,0.980400025844574,0.001304180725761106,184.79267024993896,True,,,1,1cf884c62db748ba8b6cd723964d12e7,2020-12-14_21-43-47,1608011027,184.79267024993896,28409,lambda4,140.221.79.14,184.79267024993896,0,1,"3_adam_epsilon=0.19487,batch_size=451,dropout=0.045277,epochs=129,learning_rate=0.046367",0.046366520936821476,0.04527674201726516,451,0.19486845996886162,129
1074f47f,0.9798780057741248,0.9799000024795532,2.1996705428461993e-05,169.88972735404968,True,,,1,a5657c7f9aa343bc98166324045c69d7,2020-12-14_21-44-03,1608011043,169.88972735404968,28435,lambda4,140.221.79.14,169.88972735404968,0,1,"4_adam_epsilon=0.26897,batch_size=437,dropout=0.32925,epochs=114,learning_rate=0.041934",0.04193350704905657,0.32925094650172865,437,0.2689748776151098,114
1074f480,0.9799000355932448,0.9797000288963318,0.0002000066969130021,180.52578449249268,True,,,1,2356f3be7c6f499296c6db1274eecb53,2020-12-14_21-44-28,1608011068,180.52578449249268,28434,lambda4,140.221.79.14,180.52578449249268,0,1,"5_adam_epsilon=0.20362,batch_size=570,dropout=0.39696,epochs=120,learning_rate=0.049771",0.04977101128888573,0.3969593241814365,570,0.2036177060921943,120
1074f481,0.9751548196958459,0.9749000072479248,0.0002548124479211378,192.50253558158875,True,,,1,f6990f065b504543b862d67e74cc964d,2020-12-14_21-47-02,1608011222,192.50253558158875,28433,lambda4,140.221.79.14,192.50253558158875,0,1,"6_adam_epsilon=0.52819,batch_size=446,dropout=0.5248,epochs=127,learning_rate=0.04094",0.040939857033704216,0.5248043326383857,446,0.528190110435204,127
1074f482,0.9774899731079737,0.9778000116348267,0.0003100385268529626,148.61649537086487,True,,,1,e96c9fba5f5440a5b5c99ca3dfeb2e61,2020-12-14_21-46-34,1608011194,148.61649537086487,37912,lambda4,140.221.79.14,148.61649537086487,0,1,"7_adam_epsilon=0.26564,batch_size=885,dropout=0.056741,epochs=110,learning_rate=0.044019",0.044018722538360894,0.05674123025753481,885,0.26564108948692716,110
1074f483,0.9793542623519897,0.9800000190734863,0.000645756721496582,166.01677751541138,True,,,1,0d09e525ba6c4dad9f4414bf1c49a839,2020-12-14_21-47-16,1608011236,166.01677751541138,38823,lambda4,140.221.79.14,166.01677751541138,0,1,"8_adam_epsilon=0.49977,batch_size=437,dropout=0.39681,epochs=108,learning_rate=0.074658",0.07465808642510366,0.3968094314923987,437,0.49976688409082526,108
1074f484,0.9802694360415141,0.9789000153541565,0.0013694206873575698,160.67813539505005,True,,,1,15b4e00fd52b41059424178630e3cb79,2020-12-14_21-49-18,1608011358,160.67813539505005,45194,lambda4,140.221.79.14,160.67813539505005,0,1,"9_adam_epsilon=0.27184,batch_size=685,dropout=0.019912,epochs=120,learning_rate=0.062748",0.06274819603639062,0.019911642146268633,685,0.2718387134784541,120
1074f485,0.9758976825645992,0.9778000116348267,0.0019023290702274709,119.59444952011108,True,,,1,b013de90d1af4c5188895bf8dd133bc1,2020-12-14_21-49-04,1608011344,119.59444952011108,46179,lambda4,140.221.79.14,119.59444952011108,0,1,"10_adam_epsilon=0.005705,batch_size=754,dropout=0.33734,epochs=87,learning_rate=0.047281",0.0472809015241967,0.33734152752667346,754,0.00570501816132064,87
45941f6a,0.971929132938385,0.9736999869346619,0.0017708539962768555,171.98028588294983,True,,,1,fe7d55caf2b64822a729bac911ce0755,2020-12-14_21-52-12,1608011532,171.98028588294983,50583,lambda4,140.221.79.14,171.98028588294983,0,1,"1_adam_epsilon=0.42069,batch_size=979,dropout=0.080496,epochs=127,learning_rate=0.032725",0.03272517996896,0.08049588671755523,979,0.4206920096574292,127
45941f6b,0.9743723471959432,0.9754999876022339,0.001127640406290653,91.19618725776672,True,,,1,6e05f232b16a4f0aac6dd69f2b005498,2020-12-14_21-50-52,1608011452,91.19618725776672,50581,lambda4,140.221.79.14,91.19618725776672,0,1,"2_adam_epsilon=0.40405,batch_size=674,dropout=0.12307,epochs=65,learning_rate=0.050085",0.05008542444225075,0.12307157742150354,674,0.4040498697870097,65
45941f6c,0.9213282267252604,0.9300000071525574,0.008671780427296993,108.00662326812744,True,,,1,dd68879f49fc4d7288175437195c6a3e,2020-12-14_21-51-09,1608011469,108.00662326812744,50585,lambda4,140.221.79.14,108.00662326812744,0,1,"3_adam_epsilon=0.20725,batch_size=707,dropout=0.28659,epochs=79,learning_rate=0.0019506",0.001950566267792398,0.2865891037560666,707,0.2072527949512292,79
45941f6d,0.9695635817267678,0.9692999720573425,0.00026360966942529096,40.26429748535156,True,,,1,6e0e769b468a43e985a1ac454f427f11,2020-12-14_21-51-34,1608011494,40.26429748535156,50609,lambda4,140.221.79.14,40.26429748535156,0,1,"4_adam_epsilon=0.25601,batch_size=462,dropout=0.014689,epochs=25,learning_rate=0.040693",0.04069337587499111,0.01468900824731834,462,0.2560095418672682,25
45941f6e,0.9344488432010015,0.9332000017166138,0.0012488414843877527,33.59497308731079,True,,,1,6a1ee17ce91f436f89b591b5b4414bce,2020-12-14_21-51-44,1608011504,33.59497308731079,50607,lambda4,140.221.79.14,33.59497308731079,0,1,"5_adam_epsilon=0.54044,batch_size=858,dropout=0.062894,epochs=20,learning_rate=0.041906",0.04190600022734756,0.06289392388386825,858,0.5404363211291487,20
45941f6f,0.9660304738925054,0.968999981880188,0.0029695079876825847,126.53754138946533,True,,,1,de600bd641d04c7799c0a45365e8e937,2020-12-14_21-53-43,1608011623,126.53754138946533,50608,lambda4,140.221.79.14,126.53754138946533,0,1,"6_adam_epsilon=0.097843,batch_size=808,dropout=0.34859,epochs=85,learning_rate=0.0071529",0.007152943483036053,0.3485905136902087,808,0.09784265160336315,85
45941f70,0.9726139420554751,0.9739000201225281,0.0012860780670529426,120.50761222839355,True,,,1,1a9447c4b55f4e20a9223525b6e9de88,2020-12-14_21-53-47,1608011627,120.50761222839355,57947,lambda4,140.221.79.14,120.50761222839355,0,1,"7_adam_epsilon=0.31766,batch_size=489,dropout=0.44382,epochs=79,learning_rate=0.027212",0.0272117259400061,0.4438207212549167,489,0.31765590095056534,79
45941f71,0.9774671991666158,0.9778000116348267,0.0003328124682108191,71.79407238960266,True,,,1,643ec15f1571425c9edcaafac559934a,2020-12-14_21-53-27,1608011607,71.79407238960266,59150,lambda4,140.221.79.14,71.79407238960266,0,1,"8_adam_epsilon=0.29155,batch_size=562,dropout=0.083383,epochs=51,learning_rate=0.060434",0.060433513242076665,0.08338261218020415,562,0.2915546604622166,51
45941f72,0.9607015360485424,0.9635000228881836,0.0027984868396412343,78.12716150283813,True,,,1,89d3f8242e454c93a6f67266983f0513,2020-12-14_21-54-48,1608011688,78.12716150283813,62911,lambda4,140.221.79.14,78.12716150283813,0,1,"9_adam_epsilon=0.19644,batch_size=952,dropout=0.1538,epochs=61,learning_rate=0.016015",0.01601480666312178,0.1537997752987114,952,0.1964405933145693,61
45941f73,0.9668129136164983,0.964900016784668,0.0019128968318303796,39.18765592575073,True,,,1,af611bec009d4dd3bec5f9b6ddda490d,2020-12-14_21-54-24,1608011664,39.18765592575073,63525,lambda4,140.221.79.14,39.18765592575073,0,1,"10_adam_epsilon=0.18892,batch_size=858,dropout=0.35679,epochs=24,learning_rate=0.054951",0.054951121128771575,0.3567886914149378,858,0.18892023731637222,24
0a6196ba,0.9754589459170466,0.9758999943733215,0.0004410484562749062,110.85597109794617,True,,,1,b50d7a8f2ff5493c84a69f1d737bd97b,2020-12-14_21-56-42,1608011802,110.85597109794617,65574,lambda4,140.221.79.14,110.85597109794617,0,1,"1_adam_epsilon=0.34158,batch_size=450,dropout=0.57425,epochs=76,learning_rate=0.054573",0.054572518240865855,0.5742500744748864,450,0.34157772255285535,76
0a6196bb,0.9510887291120447,0.9555000066757202,0.004411277563675542,187.06448245048523,True,,,1,53ab1bd0c1154b81a974c751ed014c85,2020-12-14_21-57-58,1608011878,187.06448245048523,65577,lambda4,140.221.79.14,187.06448245048523,0,1,"2_adam_epsilon=0.01795,batch_size=442,dropout=0.81633,epochs=132,learning_rate=0.063185",0.06318543592152126,0.8163346432859777,442,0.017950418698068113,132
0a6196bc,0.9782927172524588,0.9779000282287598,0.00039268902369904435,167.96986532211304,True,,,1,ce001d23f54041cfa9f3ed4645fe69ba,2020-12-14_21-57-39,1608011859,167.96986532211304,65579,lambda4,140.221.79.14,167.96986532211304,0,1,"3_adam_epsilon=0.32129,batch_size=286,dropout=0.57477,epochs=105,learning_rate=0.051209",0.05120891470388051,0.5747699916611675,286,0.3212878553016481,105
0a6196bd,0.7690967003794482,0.7943999767303467,0.025303276350898463,48.932761430740356,True,,,1,59309a3dbb9f4822a64e487b9e962fae,2020-12-14_21-57-33,1608011853,48.932761430740356,65603,lambda4,140.221.79.14,48.932761430740356,0,1,"4_adam_epsilon=0.038939,batch_size=73,dropout=0.8324,epochs=11,learning_rate=0.065646",0.06564572609170752,0.832397109527826,73,0.03893942702548799,11
0a6196be,0.9791943587754902,0.9765999913215637,0.002594367453926494,69.25850367546082,True,,,1,fc9b3cab4bf64ab09898f6b14fc5f3b5,2020-12-14_21-58-44,1608011924,69.25850367546082,65602,lambda4,140.221.79.14,69.25850367546082,0,1,"5_adam_epsilon=0.2255,batch_size=554,dropout=0.38513,epochs=45,learning_rate=0.062377",0.06237695660361688,0.38513083409812987,554,0.22549511028113214,45
0a6196bf,0.9751219671705494,0.9750999808311462,2.1986339403201605e-05,101.19311594963074,True,,,1,0e473c2653794fe68a1285160f754b56,2020-12-14_21-59-22,1608011962,101.19311594963074,65601,lambda4,140.221.79.14,101.19311594963074,0,1,"6_adam_epsilon=0.45651,batch_size=447,dropout=0.56153,epochs=67,learning_rate=0.069653",0.06965282324024918,0.5615313007415528,447,0.4565130686908476,67
0a6196c0,0.9821705162525177,0.9807000160217285,0.0014705002307892068,179.19070720672607,True,,,1,11dad4fc4d094ccebf7e3fb82ffdaa05,2020-12-14_22-01-00,1608012060,179.19070720672607,73743,lambda4,140.221.79.14,179.19070720672607,0,1,"7_adam_epsilon=0.21174,batch_size=344,dropout=0.43449,epochs=117,learning_rate=0.096805",0.09680487553293404,0.43449014981351364,344,0.2117390884508585,117
0a6196c1,0.9585856224628205,0.961899995803833,0.0033143733410124776,77.35589146614075,True,,,1,2ec80c3cfd9d4bed958b0ae5040df148,2020-12-14_22-00-04,1608012004,77.35589146614075,76108,lambda4,140.221.79.14,77.35589146614075,0,1,"8_adam_epsilon=0.35363,batch_size=213,dropout=0.82,epochs=42,learning_rate=0.085831",0.08583083980887103,0.8199965343722574,213,0.3536287092431639,42
0a6196c2,0.9650799316518447,0.963100016117096,0.001979915534748744,182.93712854385376,True,,,1,4abf574326334528a3696025de32acf6,2020-12-14_22-02-28,1608012148,182.93712854385376,77829,lambda4,140.221.79.14,182.93712854385376,0,1,"9_adam_epsilon=0.16766,batch_size=589,dropout=0.80554,epochs=140,learning_rate=0.051272",0.05127184137933977,0.8055380779605621,589,0.1676587463977163,140
0a6196c3,0.9764449099699656,0.9763000011444092,0.00014490882555640017,75.46264123916626,True,,,1,185c7d9349134f5fabb1cd8af93294a4,2020-12-14_22-01-22,1608012082,75.46264123916626,79775,lambda4,140.221.79.14,75.46264123916626,0,1,"10_adam_epsilon=0.27599,batch_size=283,dropout=0.48306,epochs=43,learning_rate=0.043566",0.04356562125120498,0.4830600602670904,283,0.2759878829104474,43
1c9b9d66,0.9754268264770508,0.9746999740600586,0.0007268524169922186,157.4869453907013,True,,,1,503c984385764e109b2066abc0892b1b,2020-12-14_22-05-08,1608012308,157.4869453907013,2770,lambda4,140.221.79.14,157.4869453907013,0,1,"1_adam_epsilon=0.35112,batch_size=405,dropout=0.65337,epochs=108,learning_rate=0.059376",0.0593763368995982,0.653365432163336,405,0.3511162644685261,108
1c9b9d67,0.957051615457277,0.9592999815940857,0.002248366136808677,70.16164541244507,True,,,1,12cc55b0b91849069dcdf457c852021e,2020-12-14_22-03-41,1608012221,70.16164541244507,2772,lambda4,140.221.79.14,70.16164541244507,0,1,"2_adam_epsilon=0.48026,batch_size=275,dropout=0.47259,epochs=41,learning_rate=0.014021",0.014020574356059657,0.47258513280584646,275,0.4802615783497077,41
1c9b9d68,0.9791518251101176,0.9787999987602234,0.0003518263498941687,86.85608983039856,True,,,1,c5d4ffaa00204be3b133f4f66416b335,2020-12-14_22-03-58,1608012238,86.85608983039856,2774,lambda4,140.221.79.14,86.85608983039856,0,1,"3_adam_epsilon=0.29992,batch_size=241,dropout=0.44542,epochs=51,learning_rate=0.047079",0.047078735928028574,0.4454218493407937,241,0.2999150727496446,51
1c9b9d69,0.9732716057945219,0.9750000238418579,0.0017284180473360333,542.9062428474426,True,,,1,8238cfb3117a434ca3a0508590ee3d23,2020-12-14_22-12-46,1608012766,542.9062428474426,2796,lambda4,140.221.79.14,542.9062428474426,0,1,"4_adam_epsilon=0.16778,batch_size=43,dropout=0.65119,epochs=97,learning_rate=0.048146",0.04814627174281131,0.651185159672641,43,0.16778359119580427,97
1c9b9d6a,0.9761593587258283,0.975600004196167,0.0005593545296612712,98.6379165649414,True,,,1,7a58defd350e454b9ca7b16993bab019,2020-12-14_22-05-38,1608012338,98.6379165649414,2797,lambda4,140.221.79.14,98.6379165649414,0,1,"5_adam_epsilon=0.1423,batch_size=301,dropout=0.584,epochs=60,learning_rate=0.018747",0.01874655760781553,0.5840002584862376,301,0.1423038455897697,60
1c9b9d6b,0.9800560355186463,0.9804999828338623,0.00044394731521602004,94.7846188545227,True,,,1,c09e77ae2dcb47058e26656402932164,2020-12-14_22-06-45,1608012405,94.7846188545227,2798,lambda4,140.221.79.14,94.7846188545227,0,1,"6_adam_epsilon=0.10009,batch_size=340,dropout=0.48539,epochs=60,learning_rate=0.037054",0.037054289042530705,0.48539488985616874,340,0.1000923867169587,60
1c9b9d6c,0.9818018122311056,0.9801999926567078,0.001601819574397867,421.5190658569336,True,,,1,4f1644485e3a4a62a5d5816c5e6a54f2,2020-12-14_22-12-42,1608012762,421.5190658569336,10430,lambda4,140.221.79.14,421.5190658569336,0,1,"7_adam_epsilon=0.089686,batch_size=73,dropout=0.38975,epochs=118,learning_rate=0.015044",0.01504388329256058,0.38975204796659246,73,0.0896864356463841,118
1c9b9d6d,0.9742655433141268,0.974399983882904,0.00013444056877720545,189.03434944152832,True,,,1,f0a3b1129b234699b24191488fbb94dc,2020-12-14_22-09-57,1608012597,189.03434944152832,12383,lambda4,140.221.79.14,189.03434944152832,0,1,"8_adam_epsilon=0.027673,batch_size=262,dropout=0.55973,epochs=122,learning_rate=0.041978",0.041978420435184904,0.5597334992032656,262,0.02767257240704511,122
1c9b9d6e,0.9447549125727486,0.9470000267028809,0.0022451141301322863,122.9861524105072,True,,,1,d25afa0070b84f45847084c5d824d0f1,2020-12-14_22-12-02,1608012722,122.9861524105072,17785,lambda4,140.221.79.14,122.9861524105072,0,1,"9_adam_epsilon=0.56544,batch_size=600,dropout=0.67835,epochs=88,learning_rate=0.012292",0.012292380485459569,0.6783547142390153,600,0.5654373982764833,88
1c9b9d6f,0.9569098632782698,0.9592999815940857,0.0023901183158159256,72.61789464950562,True,,,1,8822671fb65640e5ad616c1156c01f0f,2020-12-14_22-13-18,1608012798,72.61789464950562,20742,lambda4,140.221.79.14,72.61789464950562,0,1,"10_adam_epsilon=0.38555,batch_size=314,dropout=0.64363,epochs=45,learning_rate=0.015077",0.015077451991951303,0.6436251255593279,314,0.38555431856041794,45
a014fb14,0.650072726764177,0.7246000170707703,0.07452729030659322,292.8921220302582,True,,,1,396741c6f0174c12b9ec75307704e42b,2020-12-14_22-18-14,1608013094,292.8921220302582,21984,lambda4,140.221.79.14,292.8921220302582,0,1,"1_adam_epsilon=0.0015883,batch_size=66,dropout=0.31911,epochs=79,learning_rate=0.084157",0.08415687070338151,0.3191100546387314,66,0.00158834900353471,79
a014fb15,0.9812915656301711,0.9815000295639038,0.00020846393373274985,66.46452236175537,True,,,1,7f6862e2f3544cb8a481843b08a85947,2020-12-14_22-14-27,1608012867,66.46452236175537,21988,lambda4,140.221.79.14,66.46452236175537,0,1,"2_adam_epsilon=0.059005,batch_size=585,dropout=0.33126,epochs=44,learning_rate=0.061009",0.061008926491209384,0.3312558297952182,585,0.05900464286298891,44
a014fb16,0.9759011067135234,0.9760000109672546,9.890425373126899e-05,46.5057475566864,True,,,1,7c21f54991044467940ae89e7385ad87,2020-12-14_22-14-07,1608012847,46.5057475566864,21986,lambda4,140.221.79.14,46.5057475566864,0,1,"3_adam_epsilon=0.61197,batch_size=141,dropout=0.35186,epochs=19,learning_rate=0.086483",0.08648314438263424,0.35186299109360225,141,0.6119714102340965,19
a014fb17,0.9775011693277667,0.9782000184059143,0.0006988490781476564,35.47885227203369,True,,,1,d5e44a9b796449f2b504ad7612a879ef,2020-12-14_22-14-45,1608012885,35.47885227203369,22009,lambda4,140.221.79.14,35.47885227203369,0,1,"4_adam_epsilon=0.062152,batch_size=326,dropout=0.47131,epochs=19,learning_rate=0.06735",0.0673502146101197,0.4713105605062857,326,0.06215204722206426,19
a014fb18,0.981603871000574,0.9822999835014343,0.0006961125008603242,111.3993489742279,True,,,1,629e7a94e8fb4badb476706e3d562e65,2020-12-14_22-16-21,1608012981,111.3993489742279,22010,lambda4,140.221.79.14,111.3993489742279,0,1,"5_adam_epsilon=0.28538,batch_size=213,dropout=0.29536,epochs=61,learning_rate=0.093976",0.09397640394960545,0.29535887439353165,213,0.2853801655653459,61
a014fb19,0.9784381660548124,0.978600025177002,0.0001618591221895782,135.16793727874756,True,,,1,b1e57f644965433fa23a8e83959601aa,2020-12-14_22-17-02,1608013022,135.16793727874756,22008,lambda4,140.221.79.14,135.16793727874756,0,1,"6_adam_epsilon=0.19262,batch_size=462,dropout=0.55662,epochs=92,learning_rate=0.068436",0.06843617919737391,0.5566230828081592,462,0.192623944163293,92
a014fb1a,0.919990126542219,0.9429000020027161,0.022909875460497053,130.85633301734924,True,,,1,f8f13c0c6ffc4b5db5dffccbefb803c9,2020-12-14_22-18-34,1608013114,130.85633301734924,28866,lambda4,140.221.79.14,130.85633301734924,0,1,"7_adam_epsilon=0.020069,batch_size=79,dropout=0.34727,epochs=39,learning_rate=0.099862",0.09986222558580254,0.3472735389200211,79,0.02006879267436775,39
a014fb1b,0.9767292056764875,0.9764000177383423,0.0003291879381451812,139.15100955963135,True,,,1,dffbed7a8d944a7487fbed13916de5c7,2020-12-14_22-19-24,1608013164,139.15100955963135,30210,lambda4,140.221.79.14,139.15100955963135,0,1,"8_adam_epsilon=0.2921,batch_size=495,dropout=0.52647,epochs=94,learning_rate=0.04625",0.04625007904981824,0.5264650432579563,495,0.29209739983025096,94
a014fb1c,0.9812770829362384,0.9818000197410583,0.0005229368048199623,255.11059999465942,True,,,1,4654d2dfc3094b88bb95e097274d0d59,2020-12-14_22-22-31,1608013351,255.11059999465942,32084,lambda4,140.221.79.14,255.11059999465942,0,1,"9_adam_epsilon=0.16758,batch_size=172,dropout=0.35326,epochs=141,learning_rate=0.086301",0.08630115014006942,0.35326060888309263,172,0.1675820740262202,141
a014fb1d,0.9814185630191457,0.9812999963760376,0.00011856664310805343,298.63787150382996,True,,,1,acdc3deacf354e63b14ff2f6d7c5692c,2020-12-14_22-23-35,1608013415,298.63787150382996,32701,lambda4,140.221.79.14,298.63787150382996,0,1,"10_adam_epsilon=0.56346,batch_size=91,dropout=0.052807,epochs=102,learning_rate=0.069895",0.0698951475429431,0.0528073808002458,91,0.5634604598509918,102
1031b724,0.9794405298446541,0.9797000288963318,0.0002594990516776585,155.5487937927246,True,,,1,339a82d477a343a195df95cb749af1e7,2020-12-14_22-26-14,1608013574,155.5487937927246,38812,lambda4,140.221.79.14,155.5487937927246,0,1,"1_adam_epsilon=0.46712,batch_size=151,dropout=0.48419,epochs=74,learning_rate=0.052618",0.052617712369186706,0.48419179307763205,151,0.4671201505807826,74
1031b725,0.9807809981016012,0.9815999865531921,0.0008189884515908963,223.21646404266357,True,,,1,0abbe96565df4847bd0639063ca8ce39,2020-12-14_22-27-22,1608013642,223.21646404266357,38810,lambda4,140.221.79.14,223.21646404266357,0,1,"2_adam_epsilon=0.12622,batch_size=392,dropout=0.49469,epochs=155,learning_rate=0.055831",0.05583101972439523,0.49468917383026534,392,0.1262162041614311,155
1031b726,0.9630584997289321,0.9625999927520752,0.00045850697685689834,41.17675495147705,True,,,1,a245af25f91f46cd85fc475cad4d3294,2020-12-14_22-24-19,1608013459,41.17675495147705,38808,lambda4,140.221.79.14,41.17675495147705,0,1,"3_adam_epsilon=0.43094,batch_size=603,dropout=0.19646,epochs=25,learning_rate=0.056353",0.056353354369287637,0.19645981608069052,603,0.4309405580563003,25
1031b727,0.9815569537527421,0.9811000227928162,0.0004569309599259386,221.70930218696594,True,,,1,77835361ac5344b8b797f0ae26193224,2020-12-14_22-28-03,1608013683,221.70930218696594,38835,lambda4,140.221.79.14,221.70930218696594,0,1,"4_adam_epsilon=0.088765,batch_size=303,dropout=0.21538,epochs=144,learning_rate=0.059361",0.059360731606378746,0.21538208102052292,303,0.08876511271486404,144
1031b728,0.9538701036397148,0.948199987411499,0.005670116228215782,24.441659688949585,True,,,1,b6bb750879424e65ab28594b92ad67ee,2020-12-14_22-26-40,1608013600,24.441659688949585,38836,lambda4,140.221.79.14,24.441659688949585,0,1,"5_adam_epsilon=0.30142,batch_size=596,dropout=0.34288,epochs=12,learning_rate=0.055372",0.055372279185913954,0.3428770686935033,596,0.30142408951147337,12
1031b729,0.982562744864528,0.9814000129699707,0.0011627318945572895,705.1847894191742,True,,,1,53daf965e1344a3da55b1841dc167533,2020-12-14_22-38-28,1608014308,705.1847894191742,38834,lambda4,140.221.79.14,705.1847894191742,0,1,"6_adam_epsilon=0.40523,batch_size=52,dropout=0.14445,epochs=151,learning_rate=0.017781",0.01778082026676495,0.14444800239757719,52,0.40522685475580233,151
1031b72a,0.9812041030989753,0.9815000295639038,0.0002959264649284865,171.6013605594635,True,,,1,95aac9a6c86e4672a52e3bec6f91c42c,2020-12-14_22-30-16,1608013816,171.6013605594635,48806,lambda4,140.221.79.14,171.6013605594635,0,1,"7_adam_epsilon=0.14528,batch_size=227,dropout=0.099347,epochs=98,learning_rate=0.048158",0.0481576144079186,0.09934666022186754,227,0.14528262755960955,98
