trial_id,pt_test_acc,pt_deepfool_accuracy,tf_test_acc,tf_deepfool_accuracy,average_res,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.batch_size,config.adam_epsilon,config.epochs
4d5a78bf,0.14076848186197735,0.07517972629408508,0.274399995803833,0.008930818704293306,0.033691303176031945,0.006390571594238281,True,,,2,357e039ede924374b910f837458cd9d3,2021-01-08_02-37-25,1610102245,509.63142490386963,70726,lambda3,140.221.79.13,509.63142490386963,0,2,"2_adam_epsilon=0.54545,batch_size=483,dropout=0.63109,epochs=96,learning_rate=0.027952",0.02795157824514419,0.6310944612503835,483,0.5454515284806698,96
4d5a78c0,0.21504590699547216,0.10992823570478467,0.009999999776482582,0.010041537876894272,0.15246630252343998,0.008778572082519531,True,,,2,db19756c260442bfa4ba6d4871978a35,2021-01-08_02-41-25,1610102485,749.7105414867401,70731,lambda3,140.221.79.13,749.7105414867401,0,2,"3_adam_epsilon=0.028962,batch_size=534,dropout=0.61216,epochs=121,learning_rate=0.030393",0.0303933141552288,0.6121645817421026,534,0.028961690642302154,121
4d5a78c1,0.1226339436446627,0.0629553195342669,0.2741999924182892,0.009958046901366749,0.04928438807036317,0.006265401840209961,True,,,2,cbf71e44b6624069b281bf3e5c135db0,2021-01-08_02-50-27,1610103027,783.2996120452881,70779,lambda3,140.221.79.13,783.2996120452881,0,2,"4_adam_epsilon=0.45035,batch_size=429,dropout=0.60911,epochs=153,learning_rate=0.011701",0.011701193020070867,0.6091126684103798,429,0.45034780378629163,153
7c47bf32,0.15847489796578884,0.07850132284087001,0.03849999979138374,0.010387326712632738,0.0940444471513212,0.007166385650634766,True,,,2,df50df22e8f74371ae6a858a20b64e13,2021-01-08_02-49-52,1610102992,743.5020551681519,70774,lambda3,140.221.79.13,743.5020551681519,0,2,"5_adam_epsilon=0.62079,batch_size=431,dropout=0.89453,epochs=126,learning_rate=0.053672",0.05367203431089431,0.8945286012229672,431,0.6207942329572209,126
7f9e39b8,0.009615384647622705,0.009615384615384586,0.009999999776482582,0.014423076923076903,0.002596153718276097,0.008673429489135742,True,,,2,61a0c10da9d8455681dcdc53a0ece07b,2021-01-08_02-53-11,1610103191,701.3595681190491,70778,lambda3,140.221.79.13,701.3595681190491,0,2,"6_adam_epsilon=0.0073407,batch_size=416,dropout=0.68628,epochs=89,learning_rate=0.054377",0.054377032567732325,0.6862763142443269,416,0.007340693674953094,89
0eb82820,0.2547085466592208,0.13629499211763146,0.12409999966621399,0.007602433957538341,0.12965055257654998,0.017157793045043945,True,,,2,cafd57b5c163447a917cf2392f5ccfb5,2021-01-08_03-01-48,1610103708,711.5152139663696,6523,lambda3,140.221.79.13,711.5152139663696,0,2,"7_adam_epsilon=0.2956,batch_size=454,dropout=0.60375,epochs=128,learning_rate=0.049981",0.04998101618622851,0.6037474310826048,454,0.29559627245062825,128
3cd8a5e4,0.17294117391109468,0.09239819004524887,0.1964000016450882,0.006779788838612348,0.031079786736321502,0.009187698364257812,True,,,2,07fdfa196b2942c189ad546a6f3aadcc,2021-01-08_03-00-03,1610103603,572.2581925392151,6836,lambda3,140.221.79.13,572.2581925392151,0,2,"8_adam_epsilon=0.60814,batch_size=204,dropout=0.83171,epochs=75,learning_rate=0.030936",0.030936401125063615,0.8317093249982128,204,0.6081354120743417,75
515656b0,0.21690844098726908,0.11308974694677758,0.1899999976158142,0.008147655783162459,0.065925267267535,0.008249521255493164,True,,,2,4ac0aab89522419e96fcc09cd712a422,2021-01-08_03-05-36,1610103936,741.2231624126434,9124,lambda3,140.221.79.13,741.2231624126434,0,2,"9_adam_epsilon=0.29414,batch_size=335,dropout=0.74763,epochs=125,learning_rate=0.023969",0.0239688628949012,0.7476279384814046,335,0.2941425460891205,125
b3343f32,0.010032521344588272,0.009260789023611906,0.19030000269412994,0.009940616486577495,0.09047365440625363,0.0075266361236572266,True,,,2,129fbc017b57458ea8f7b3e260085fcf,2021-01-08_03-07-16,1610104036,429.14914631843567,14773,lambda3,140.221.79.13,429.14914631843567,0,2,"10_adam_epsilon=0.17376,batch_size=359,dropout=0.79987,epochs=41,learning_rate=0.0043056",0.004305565737336635,0.7998659765763034,359,0.17376312156757198,41
ab19f510,0.29443959651454804,0.16051535406374118,0.10939999669790268,0.0070715877167489985,0.16924168308181878,0.0062007904052734375,True,,,2,4a8d6a701dbe42f49abbf3de65bd0cc3,2021-01-08_03-14-48,1610104488,447.89738845825195,16601,lambda3,140.221.79.13,447.89738845825195,0,2,"1_adam_epsilon=0.22302,batch_size=333,dropout=0.015557,epochs=72,learning_rate=0.091581",0.09158139365231613,0.015557173235895793,333,0.22301968460278138,72
