trial_id,pt_test_acc,tf_test_acc,pt_uniform_accuracy,tf_uniform_accuracy,pt_gaussian_accuracy,tf_gaussian_accuracy,pt_saltandpepper_accuracy,tf_saltandpepper_accuracy,average_res,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.epochs,config.batch_size
77a2adde,1.515505717,0.957599998,0.880573664,0.949152542,0.877183833,0.949152542,0.879009126,0.947327249,0.994438084,449.9533982,TRUE,,,1,1c51d211063d4b43b8efb8448e2b5183,2020-10-09_13-47-46,1602269266,449.9533982,58264,iotagpu02,140.221.68.6,449.9533982,0,1,"17_batch_size=590,dropout=0.84704,epochs=93,learning_rate=0.00098678",0.000986784,0.847037188,93,590
77a2dad4,1.559760875,0.930899978,0.897589437,0.891908491,0.904652234,0.892983264,0.903116843,0.884999232,0.983238794,493.4451177,TRUE,,,1,99f1f25772394c76bc62279d4e7454a3,2020-10-09_13-49-49,1602269389,493.4451177,58136,iotagpu02,140.221.68.6,493.4451177,0,1,"18_batch_size=501,dropout=0.46808,epochs=97,learning_rate=0.055039",0.055039284,0.468077549,97,501
77a307b6,1.863124123,0.102799997,0.378698225,0.076923077,0.349112426,0.076923077,0.313609467,0.076923077,0.404764184,1658.985079,TRUE,,,1,aeafd06bb58142ed98001284ce0b2880,2020-10-09_14-10-12,1602270612,1658.985079,58277,iotagpu02,140.221.68.6,1658.985079,0,1,"19_batch_size=13,dropout=0.74614,epochs=78,learning_rate=0.045726",0.045726469,0.746139873,78,13
77a33560,1.531883445,0.959900022,0.902008819,1,0.911807937,1,0.909358158,1,1.026869798,303.8408024,TRUE,,,1,eca333ddda10469fb5d0cb7d1f5566b7,2020-10-09_13-48-00,1602269280,303.8408024,58302,iotagpu02,140.221.68.6,303.8408024,0,1,"20_batch_size=157,dropout=0.4972,epochs=51,learning_rate=0.019077",0.019076635,0.49720005,51,157
0eaae7a0,2.08946363,0.880900025,0.311897106,0.896611427,0.314123176,0.89735345,0.313875835,0.888696512,0.824115145,305.2140367,TRUE,,,1,0c4ecbc806c743b5839857bfa64e20ed,2020-10-09_14-15-21,1602270921,305.2140367,58256,iotagpu02,140.221.68.6,305.2140367,0,1,"1_batch_size=311,dropout=0.28175,epochs=59,learning_rate=0.088207",0.088206964,0.281745035,59,311
0eab37dc,1.604424523,0.888999999,0.774358974,0.839710717,0.780144642,0.841551611,0.781328074,0.842077581,0.919074515,356.5265892,TRUE,,,1,1b8241ab077e47d38e9681ca01f13bde,2020-10-09_14-16-12,1602270972,356.5265892,58213,iotagpu02,140.221.68.6,356.5265892,0,1,"2_batch_size=585,dropout=0.51755,epochs=75,learning_rate=0.078473",0.078472644,0.51754763,75,585
0eab6630,1.933428711,0.732900023,0.508514386,0.854961832,0.509101585,0.853787434,0.509101585,0.85026424,0.844007475,428.6439116,TRUE,,,1,5c10a26d5f694918a978495d56dd2182,2020-10-09_14-17-24,1602271044,428.6439116,58350,iotagpu02,140.221.68.6,428.6439116,0,1,"3_batch_size=131,dropout=0.41524,epochs=70,learning_rate=0.076993",0.0769934,0.41524373,70,131
0eab9588,1.807387076,0.799700022,0.66454598,0.789473684,0.659340659,0.791208791,0.655292076,0.79178716,0.869841931,452.7346501,TRUE,,,1,4ea093fd5f554e1d8d1d1b3593f9afe3,2020-10-09_14-17-48,1602271068,452.7346501,58449,iotagpu02,140.221.68.6,452.7346501,0,1,"4_batch_size=133,dropout=0.39053,epochs=75,learning_rate=0.076923",0.076923485,0.390529335,75,133
0eabc95e,1.702049223,0.854900002,0.702549575,0.76203966,0.718239268,0.765526258,0.708215297,0.788189148,0.875213554,250.4058814,TRUE,,,1,603cc45608d447929adc968ed73bbdef,2020-10-09_14-14-26,1602270866,250.4058814,58161,iotagpu02,140.221.68.6,250.4058814,0,1,"5_batch_size=353,dropout=0.57834,epochs=50,learning_rate=0.071187",0.071187105,0.578335847,50,353
0eabf5d2,1.902701431,0.801400006,0.469230769,0.81612426,0.468343195,0.81908284,0.465384615,0.831656805,0.82174049,303.0113392,TRUE,,,1,cefa16c6cfd54dd4b216ca0124452fe7,2020-10-09_14-15-19,1602270919,303.0113392,58323,iotagpu02,140.221.68.6,303.0113392,0,1,"6_batch_size=520,dropout=0.47709,epochs=60,learning_rate=0.097283",0.097283048,0.477086501,60,520
0eac2340,1.754664943,0.861299992,0.700635547,0.925706772,0.697129082,0.929651545,0.707429323,0.93907517,0.939449047,272.0418859,TRUE,,,1,1741583263164abbb268be8444208fb4,2020-10-09_14-14-47,1602270887,272.0418859,58258,iotagpu02,140.221.68.6,272.0418859,0,1,"7_batch_size=351,dropout=0.26038,epochs=54,learning_rate=0.092453",0.092453096,0.260377547,54,351
0eac4fbe,1.657581556,0.932699978,0.750594766,0.880650278,0.753370341,0.882632831,0.75297383,0.890959556,0.937682892,521.1542132,TRUE,,,1,95001004ff3a4411a23226a4cc9ec6e6,2020-10-09_14-18-57,1602271137,521.1542132,58226,iotagpu02,140.221.68.6,521.1542132,0,1,"8_batch_size=194,dropout=0.25293,epochs=94,learning_rate=0.045541",0.045540529,0.252925885,94,194
0eac7bec,2.011854124,0.661800027,0.349527665,0.730769231,0.356275304,0.732793522,0.358299595,0.735492578,0.742101506,575.9709651,TRUE,,,1,238cec051a514bfa98524e8165a5e77b,2020-10-09_14-24-05,1602271445,575.9709651,58324,iotagpu02,140.221.68.6,575.9709651,0,1,"9_batch_size=114,dropout=0.45893,epochs=90,learning_rate=0.089436",0.089436191,0.458934713,90,114
0eaca7ca,1.807562347,0.630800009,0.465761689,0.697737557,0.462443439,0.698340875,0.459728507,0.698642534,0.74012712,530.3752606,TRUE,,,1,2d1b1cb918b24991b1bb0e5cad570728,2020-10-09_14-23-41,1602271421,530.3752606,58203,iotagpu02,140.221.68.6,530.3752606,0,1,"10_batch_size=255,dropout=0.60546,epochs=98,learning_rate=0.075031",0.075030737,0.605460634,98,255
0eacdf06,1.90542753,0.893599987,0.637964026,0.871029468,0.641408343,0.876004592,0.645235362,0.879066207,0.918716939,271.025455,TRUE,,,1,422a3afc7a114863815cf13b2debc36c,2020-10-09_14-19-52,1602271192,271.025455,58321,iotagpu02,140.221.68.6,271.025455,0,1,"11_batch_size=201,dropout=0.26832,epochs=47,learning_rate=0.071655",0.071655221,0.268324278,47,201
0ead0ae4,1.906026457,0.407200009,0.566016073,0.462686567,0.586681975,0.462686567,0.572904707,0.461538462,0.678217602,658.6054964,TRUE,,,1,8517cf633ae647a28c742a9e74ece07f,2020-10-09_14-26-22,1602271582,658.6054964,58212,iotagpu02,140.221.68.6,658.6054964,0,1,"12_batch_size=67,dropout=0.60344,epochs=86,learning_rate=0.069705",0.069704793,0.603442463,86,67
0ead3686,1.832146493,0.842299998,0.660657051,0.827724359,0.657852564,0.829727564,0.659855769,0.832532051,0.892849481,507.1459041,TRUE,,,1,a9a790094dfd49bd9130729516320983,2020-10-09_14-24-43,1602271483,507.1459041,58299,iotagpu02,140.221.68.6,507.1459041,0,1,"13_batch_size=192,dropout=0.31397,epochs=91,learning_rate=0.079454",0.079453924,0.313972534,91,192
0ead693a,2.348781974,0.622600019,0.146341463,0.804878049,0.146341463,0.803001876,0.146341463,0.799249531,0.72719198,709.5218728,TRUE,,,1,1407884ec99146fcb3fd23b434276c2c,2020-10-09_14-29-17,1602271757,709.5218728,58278,iotagpu02,140.221.68.6,709.5218728,0,1,"14_batch_size=41,dropout=0.39298,epochs=73,learning_rate=0.06626",0.066259927,0.392977954,73,41
0ead94b4,1.824928467,0.897700012,0.657353846,0.848,0.655753846,0.849846154,0.661169231,0.846892308,0.905205483,231.1254518,TRUE,,,1,14cf63b7ed3f4e4fbac8d6ec19702e0d,2020-10-09_14-21-42,1602271302,231.1254518,58351,iotagpu02,140.221.68.6,231.1254518,0,1,"15_batch_size=625,dropout=0.485,epochs=47,learning_rate=0.088282",0.088281862,0.485001079,47,625
0eadc056,2.370800806,0.518999994,0.08,0.676923077,0.08,0.676923077,0.08,0.670769231,0.644302023,748.3104813,TRUE,,,1,3349a71dfaa044da9465d826c0769e47,2020-10-09_14-31-28,1602271888,748.3104813,58314,iotagpu02,140.221.68.6,748.3104813,0,1,"16_batch_size=25,dropout=0.35378,epochs=57,learning_rate=0.067145",0.067145047,0.353779266,57,25
0eadec5c,1.931917049,0.727500021,0.597527473,0.700549451,0.59478022,0.702838828,0.592032967,0.716117216,0.820407903,457.0911372,TRUE,,,1,d9b942096ae74bc68cea2e260ce0fa3f,2020-10-09_14-27-32,1602271652,457.0911372,58327,iotagpu02,140.221.68.6,457.0911372,0,1,"17_batch_size=168,dropout=0.46058,epochs=76,learning_rate=0.085274",0.085274374,0.460584079,76,168
0eae184e,1.791025187,0.853200018,0.633273703,0.84078712,0.640429338,0.847942755,0.652951699,0.844364937,0.887996845,1007.020713,TRUE,,,1,b178af0417d24f06a8adbfe3fca0e9e4,2020-10-09_14-38-33,1602272313,1007.020713,58276,iotagpu02,140.221.68.6,1007.020713,0,1,"18_batch_size=43,dropout=0.38127,epochs=98,learning_rate=0.037922",0.037921589,0.381265982,98,43
0eae4454,1.563105411,0.931500018,0.856893107,0.853896104,0.840909091,0.853646354,0.852397602,0.853896104,0.950780474,309.0822921,TRUE,,,1,f64b62a159e14b378910ec6b231bd7f8,2020-10-09_14-28-54,1602271734,309.0822921,58179,iotagpu02,140.221.68.6,309.0822921,0,1,"19_batch_size=308,dropout=0.51012,epochs=54,learning_rate=0.041276",0.041275633,0.510119906,54,308
0eae6fce,1.643881623,0.662699997,0.738542652,0.773962417,0.738137083,0.774367987,0.740164932,0.784372043,0.857016092,464.6055458,TRUE,,,1,f18c29ca34e74a928468daf60c6a8c50,2020-10-09_14-31-53,1602271913,464.6055458,58144,iotagpu02,140.221.68.6,464.6055458,0,1,"20_batch_size=569,dropout=0.61003,epochs=92,learning_rate=0.093663",0.093662816,0.610026298,92,569
0478aed0,1.508817357,0.968800008,0.950089445,0.948837209,0.953488372,0.948837209,0.948837209,0.948658318,1.022045641,275.4851811,TRUE,,,1,8c9448411fcd4f8c93e982a8ea17868e,2020-10-09_14-43-12,1602272592,275.4851811,58328,iotagpu02,140.221.68.6,275.4851811,0,1,"1_batch_size=430,dropout=0.42764,epochs=54,learning_rate=0.019549",0.019548839,0.427639451,54,430
0478f23c,1.861543247,0.889500022,0.609406138,0.892387405,0.608609008,0.895974492,0.610203268,0.894778796,0.907800297,304.8414052,TRUE,,,1,d35cc09eb9754df99cc73a8566fac674,2020-10-09_14-43-41,1602272621,304.8414052,58418,iotagpu02,140.221.68.6,304.8414052,0,1,"2_batch_size=193,dropout=0.39965,epochs=55,learning_rate=0.062397",0.062397217,0.399646702,55,193
047920a4,1.539691975,0.958999991,0.905355404,0.995715677,0.908471276,0.998442064,0.908081792,0.994936709,1.026211861,469.0038519,TRUE,,,1,357e568d13cf41609358bd22e17a9a43,2020-10-09_14-46-26,1602272786,469.0038519,58331,iotagpu02,140.221.68.6,469.0038519,0,1,"3_batch_size=395,dropout=0.30318,epochs=95,learning_rate=0.037086",0.03708643,0.303176947,95,395
04794f5c,1.548246912,0.959399998,0.900786713,1,0.896197552,1,0.895541958,0.996503497,1.024584579,233.3905604,TRUE,,,1,0cb640033783436890cbea064663d89b,2020-10-09_14-42-30,1602272550,233.3905604,58448,iotagpu02,140.221.68.6,233.3905604,0,1,"4_batch_size=352,dropout=0.28411,epochs=46,learning_rate=0.035349",0.035349198,0.284110362,46,352
04797dba,1.927885625,0.815800011,0.638253638,0.700623701,0.61954262,0.702702703,0.632016632,0.692307692,0.841141578,724.440932,TRUE,,,1,551f1d0bd8db4b8bb3a10c7edf2603f0,2020-10-09_14-50-41,1602273041,724.440932,58134,iotagpu02,140.221.68.6,724.440932,0,1,"5_batch_size=37,dropout=0.3255,epochs=73,learning_rate=0.042551",0.042550627,0.325499713,73,37
